x,y,objectid_1,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id,longitude,latitude
-104.9020543,39.6173925,2670,1860,10198428,GREENWOOD AMBULATORY SURGICAL CENTER LIMITED LIABILITY COMPANY,720-493-4100,7447 EAST BERRY AVENUE,SUITE 100,GREENWOOD VILLAGE,CO,80111,2103,ARAPAHOE,08005,N SIDE OF E BERRY AVE. 0.10 MILES E OF THE INTERSECTION OF S QUEBEC ST AND E BERRY AVE, , , ,2006-06-08T00:00:00.000Z,PHONE,2006-06-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",20777246,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,-104.90205428337788,39.61739258360177
-90.0745224,30.3696192,2671,1861,10843726,GULF COAST AFTER HOURS - MANDEVILLE,985-624-2845,2810 EAST CAUSEWAY APPROACH, ,MANDEVILLE,LA,70448,3502,ST TAMMANY,22103,W CORNER OF E CAUSEWAY APPR AND PARK AVE, , , ,2009-01-09T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18259474,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-90.0745223698109,30.369619187676278
-97.0571719,32.7870879,2672,1862,10844103,CONCENTRA URGENT CARE - GRAND PRAIRIE,972-988-0441,2100 NORTH STATE HIGHWAY 360,SUITE 2201,GRAND PRAIRIE,TX,75050,1043,TARRANT,48439,"LOCATED ON THE EAST SIDE OF NORTH STATE HIGHWAY 360, BETWEEN WEST NORTH CARRIER PARKWAY AND PADDOCK WAY DRIVE.", , , ,2009-02-06T00:00:00.000Z,PHONE,2009-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17571119,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-97.05717192534348,32.787087973132316
-97.2994382,32.8415524,2673,1863,10844100,CONCENTRA URGENT CARE - FOSSIL CREEK,817-306-9777,4060 SANDSHELL DRIVE, ,FORT WORTH,TX,76137,2422,TARRANT,48439,"LOCATED ON THE SOUTHWEST SIDE OF SANDSHELL DRIVE, BETWEEN STRATUM DRIVE AND NORTH RIVERSIDE DRIVE.", , , ,2009-02-06T00:00:00.000Z,PHONE,2009-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17649775,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-97.29943826426387,32.84155240641928
-97.0612514,32.6457572,2674,1864,11241546,GRAND PRAIRIE URGENT CARE,972-755-1785,5204 SOUTH STATE HIGHWAY 360, ,GRAND PRAIRIE,TX,75052,8307,TARRANT,48439,ON THE E SIDE OF S TX-360 ABOUT .2 MILES S OF THE INTERSECTION OF W CAMP WISOM RD AND TX-360., , , ,2009-02-05T00:00:00.000Z,PHONE,2009-02-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18024129,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-97.06125139763327,32.645757183448154
-111.8067393,40.6339399,2675,1865,10194289,INTERMOUNTAIN HEALTH CARE - FOOTHILL FAMILY CLINIC,801-365-1032,6360 SOUTH 3000 EAST,SUITE 100,SALT LAKE CITY,UT,84121,6924,SALT LAKE,49035,LOCATED ON THE WEST SIDE OF S 3000 E LESS THAN .10 MILES NORTH OF THE INTERSECTION OF S BIG COTTONWOOD CANYON ROAD AND S 3000 E., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",734749917,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3669,-111.80673923113,40.633939910299546
-97.4953624,35.6822947,2676,1866,10197760,FIRST MED URGENT CARE,405-844-1633,805 WEST COVELL ROAD,SUITE 200,EDMOND,OK,73003,2177,OKLAHOMA,40109,NE CORNER OF W COVELL RD AND N KELLY AVE, , , ,2004-11-23T00:00:00.000Z,PHONE,2005-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",25033702,NAVTEQ,2008Q1,BLOCKFACE, ,TGS, ,-97.49536240145306,35.68229473101792
-90.6688777,35.8091604,2677,1867,10198789,NEA CLINIC - STADIUM URGENT CARE,870-931-8800,3003 APACHE DRIVE, ,JONESBORO,AR,72401,7432,CRAIGHEAD,05031,SOUTHEAST CORNER OF STADIUM BLVD AND APACHE DR, , , ,2006-08-25T00:00:00.000Z,PHONE,2008-01-17T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124104115,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-90.66887776029978,35.809160367158086
-90.6878832,35.8136133,2678,1868,10198786,NEA CLINIC - WINDOVER URGENT CARE/LATE NIGHT URGENT CARE,870-935-9585,1111 WINDOVER ROAD, ,JONESBORO,AR,72401,6159,CRAIGHEAD,05031,LOCATED ON THE SOUTH SIDE OF WINDOVER RD BETWEEN BROWNS LN AND LONGVIEW DR, , , ,2009-07-17T00:00:00.000Z,PHONE,2009-07-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",100023614,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-90.68788322213237,35.813613336886874
-97.0804094,32.6736562,2679,1869,10844562,JOHN PETER SMITH HOSPITAL - ARLINGTON URGENT CARE,817-852-8490,1741 EAST BARDIN ROAD, ,ARLINGTON,TX,76018,4836,TARRANT,48439,LOCATED ON THE NORTHWEST CORNER OF EAST BARDIN ROAD AND NEW YORK AVENUE., , , ,2009-02-06T00:00:00.000Z,PHONE,2009-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17603415,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-97.08040941056521,32.67365618038929
-89.1021838,30.4622996,2680,1870,11241596,URGI CARE - GULFPORT,228-831-1140,12207 UNITED STATES HIGHWAY 49, ,GULFPORT,MS,39503, ,HARRISON,28047,"LOCATED ON THE WEST SIDE OF US-49, .6 MILES SOUTH OF THE INTERSECTION OF ONEAL RD AND US-49.", , , ,2009-02-06T00:00:00.000Z,PHONE,2009-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",99210070,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-89.10218388207988,30.462299567571847
-88.9935523,30.3917835,2681,1871,10844435,EDGEWATER CONVENIENT CARE,228-385-7715,2650 BEACH BOULEVARD,SUITE 31,BILOXI,MS,39531,4517,HARRISON,28047,LOCATED ON THE NORTHWEST CORNER OF THE INTERSECTION OF BEACH BLVD AND EISENHOWER DR., , , ,2009-02-06T00:00:00.000Z,PHONE,2009-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124656663,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-88.99355240511875,30.39178345434385
-90.4235842,32.2598003,2682,1872,11241599,MINOR MED CARE,601-857-2341,120 WEST MAIN STREET, ,RAYMOND,MS,39154, ,HINDS,28049,"LOCATED ON THE SOUTHWEST SIDE OF W MAIN ST, LESS THAN .1 MILE NW OF THE INTERSECTION OF PORT GIBSON ST AND W MAIN ST.", , , ,2009-02-06T00:00:00.000Z,PHONE,2009-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",126651474,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-90.42358421344005,32.25980038128347
-106.7937621,34.6562604,2683,1873,10421965,PRESBYTERIAN URGENT CARE,505-864-5454,609 SOUTH CHRISTOPHER ROAD, ,BELEN,NM,87002,2615,VALENCIA,35061,LOC ON THE W SIDE OF CHRISTOPHER RD .2 MI N OF NM-548, , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",117101737,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2649,-106.79376215709726,34.65626042997576
-89.7937895,35.1411811,2684,1874,10468040,BAPTIST MEMORIAL HEALTH CARE MINOR MEDICAL CENTER - CORDOVA,901-753-7686,584 NORTH GERMANTOWN PARKWAY, ,CORDOVA,TN,38018,5211,SHELBY,47157,LOC ON THE SOUTHEAST CORNER OF THE INTERSECTION OF TRINITY RD & N GERMANTOWN PKY., , , ,2009-02-09T00:00:00.000Z,PHONE,2009-02-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24923938,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-89.79378946571063,35.14118102138792
-105.0011908,39.7506801,2685,1875,10425427,AFTERHOURS URGENT CARE,303-218-7741,1515 WAZEE STREET,SUITE D,DENVER,CO,80202,1478,DENVER,08031,ON THE NORTH CORNER OF WAZEE ST AND 15TH ST. LOCATED ON THE NORTHWEST SIDE OF WAZEE ST., , , ,2008-03-11T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",20749713,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-105.0011907397602,39.75068009860854
-90.042235,29.8965037,2686,1876,10470767,VALENTINE MEDICAL CENTER URGENT CARE,504-363-4711,1620 BELLE CHASSE HIGHWAY,BUILDING 102A,TERRYTOWN,LA,70056,7057,JEFFERSON,22051,ON THE SOUTHWEST CORNER OF THE INTERSECTION OF BELLE CHASSE HWY AND FAIRFIELD AVE, , , ,2008-03-17T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18309931,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-90.04223494298759,29.896503668510377
-111.910447,40.3880001,2687,1877,10197587,INTERMOUNTAIN HEALTH CARE - SARATOGA SPRINGS INSTACARE,801-766-4567,250 EAST STATE ROAD 73, ,SARATOGA SPRINGS,UT,84045, ,UTAH,49049,"LOCATED ON N SIDE OF E STATE RD 73, 0.03 MILES WEST OF SUNSHINE DR.", , , ,2006-09-21T00:00:00.000Z,PHONE,2008-01-17T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",129577008,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-111.91044701072036,40.38800011871143
-111.9778567,33.6760593,2688,1878,10198759,NEXTCARE URGENT CARE - PHOENIX-DESERT RIDGE,480-776-0021,20950 NORTH TATUM BOULEVARD,SUITE 190,PHOENIX,AZ,85050,4251,MARICOPA,04013,LOCATED ON THE WEST SIDE OF NORTH TATUM BOULEVARD. BETWEEN EAST DEER VALLEY ROAD AND PIMA FREEWAY., , , ,2006-06-09T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",122809375,NAVTEQ,2008Q1,BLOCKFACE,NO,TGS, ,-111.97785679095756,33.676059213662654
-98.0964358,29.6970984,2689,1879,10423084,TEXAS MEDCLINIC - NEW BRAUNFELS,830-606-5533,958 INTERSTATE HIGHWAY 35 NORTH, ,NEW BRAUNFELS,TX,78130, ,COMAL,48091,SOUTHEAST SIDE OF IH 35 N APPROX 0.03 MILES SOUTHWEST OF LAKEFRONT DRIVE, , , ,2008-01-25T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",126597326,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-98.09643588680609,29.69709852637675
-97.8078468,30.2034843,2690,1880,10422178,TEXAS URGENT CARE,512-326-2243,2100 WEST WILLIAM CANNON DRIVE,SUITE C,AUSTIN,TX,78745,4869,TRAVIS,48453,NW CORNER OF WILLIAM CANNON DR W AND MANCHACA RD, , , ,2008-02-06T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18148555,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3456,-97.80784679309443,30.203484334235497
-98.5626232,29.5326249,2691,1881,10422233,TEXAS MEDCLINIC - WURZBACH,210-696-5599,9895 WEST INTERSTATE HIGHWAY 10, ,SAN ANTONIO,TX,78230, ,BEXAR,48029,NORTHEAST SIDE OF INTERSTATE 10 BETWEEN COLLONADE BLVD AND WURZBACH RD, , , ,2008-01-25T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24987511,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3597,-98.5626232600548,29.532624798996153
-98.6307761,29.6624537,2692,1882,10423091,TEXAS MEDCLINIC - LEON SPRINGS,210-698-6617,23611 INTERSTATE HIGHWAY 10 WEST, ,SAN ANTONIO,TX,78257, ,BEXAR,48029,WEST SIDE OF W I-10 APPROX MILES SOUTH OF THE INTERSECTION WITH CIELO VISTA DRIVE, , , ,2008-01-25T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",112530631,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-98.63077617977626,29.66245360595002
-97.1160866,32.7216925,2693,1883,11513178,PARK ROW MEDICAL AND DENTAL,817-635-0090,801 WEST PARK ROW DRIVE, ,ARLINGTON,TX,76013,3904,TARRANT,48439,"LOCATED ON THE NORTH SIDE OF WEST PARK ROW DRIVE, BETWEEN BENNETT DRIVE AND SOUTH COOPER STREET.", , , ,2009-02-13T00:00:00.000Z,PHONE,2009-02-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",727450777,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-97.11608664658087,32.7216925321855
-89.5761752,40.7314243,2694,1884,10193654,PROCTOR FIRST CARE,309-685-4411,1120 EAST WAR MEMORIAL DRIVE, ,PEORIA,IL,61616,7757,PEORIA,17143,LOCATED ON THE SOUTHEAST CORNER OF THE INTERSECTION OF N ATLANTIC ST AND E WAR MEMORAL DR., , , ,2009-01-09T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",92679464,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1420,-89.57617514216844,40.731424294096826
-98.6403034,29.4593158,2695,1885,10422227,GONZABA MEDICAL GROUP - URGENT CARE,210-509-2603,7616 CULEBRA ROAD,SUITE 130,SAN ANTONIO,TX,78251,1476,BEXAR,48029,LOCATED ON THE WEST CORNER OF CULEBRA RD AND INGRAM RD, , , ,2009-01-09T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18214550,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3582,-98.6403033861917,29.459315835758105
-90.457585,30.47136,2696,1886,10467896,LAKE AFTER HOURS - HAMMOND,985-375-9979,42205 VETERANS AVENUE, ,HAMMOND,LA,70403,1424,TANGIPAHOA,22105,ON THE WEST SIDE OF US 51 BR BETWEEN LAMONTE DR AND DE MARCO LN, , , ,2008-03-25T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",99802254,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-90.45758506819573,30.47136006901286
-98.493793,29.6281325,2697,1887,10194221,NORTH CENTRAL URGENT CARE,210-490-5911,19223 STONE HUE, ,SAN ANTONIO,TX,78258,3456,BEXAR,48029,LOCATED ON THE SOUTHWEST SIDE OF STONE HUE BETWEEN STONE OAK PKY AND HUEBNER RD, , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",27811896,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3446,-98.49379291521024,29.62813256286836
-98.4941145,29.3578824,2698,1888,10194225,SOUTHWEST CLINIC,210-922-2999,207 SOUTHWEST MILITARY DRIVE, ,SAN ANTONIO,TX,78221,1615,BEXAR,48029,LOCATED ON THE NORTHWEST CORNER OF SW MILITARY DR AND S FLORES ST, , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18182166,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3455,-98.49411444532478,29.3578824020521
-95.3025055,32.2898518,2699,1889,10194245,DIRECTCARE,903-581-1601,5414 SOUTH BROADWAY AVENUE, ,TYLER,TX,75703,1335,SMITH,48423,ON THE NE CORNER OF S BROADWAY AVE AND E RIECK RD, , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",103636292,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3544,-95.30250548703799,32.28985185158257
-97.3702518,32.6375969,2700,1890,10422888,CARE NOW - FORT WORTH,817-294-1651,7400 MCCART AVENUE, ,FORT WORTH,TX,76133,7270,TARRANT,48439,"LOCATED ON THE WEST SIDE OF MCCART AVENUE, APPROX. .2 MI NORTH OF SYCAMORE SCHOOL ROAD.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",708343299,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-97.37025176710478,32.637596897979336
-96.8899187,33.153078,2701,1891,10422890,CARE NOW - FRISCO WEST,972-335-0030,301 WEST MAIN STREET, ,FRISCO,TX,75034,4305,DENTON,48121,SOUTH SIDE OF W MAIN STREET BETWEEN FM-423 AND PRESTWICK DRIVE, , , ,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",126601588,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-96.88991875864315,33.15307807579347
-96.6634647,32.9786205,2702,1892,10196928,CARE NOW - GARLAND NORTH,972-530-1900,7145 NORTH PRESIDENT GEORGE BUSH FREEWAY, ,GARLAND,TX,75044,2988,DALLAS,48113,"LOCATED ON SOUTHWEST SIDE OF NORTH PRESIDENT GEORGE BUSH FREEWAY, .1 MILE SOUTHEAST OF NORTH SHILOH RD", , , ,2006-11-10T00:00:00.000Z,PHONE,2006-11-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",135332556,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,-96.66346471272567,32.97862049594005
-96.5991806,32.8393379,2703,1893,10422891,CARE NOW - GARLAND SOUTH MESQUITE,972-303-3030,565 WEST INTERSTATE 30, ,GARLAND,TX,75043,5702,DALLAS,48113,NORTHWEST SIDE OF W US-67 BETWEEN GREENBELT PKY AND BROADWAY BLVD, , , ,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",129402940,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-96.59918054424611,32.83933790771914
